ID Registro,ID fuente,LAT,LON,Celda,"Departamento, partido o comuna",Provincia,Espontánea,Recurso 1,Recurso 2,Fuente de variación,Sitioy/o condición,Composición florística,Composición florística simplificada (solo vegetación cultivada),Riqueza especies,PPNA (kg/ha.año),DesvEst interanual (n),DesvEst interanual (kg/ha),DesvEst espacial (kg/ha),Período evaluado (años),Inicio,Final,Cantidad de años evaluados,Edad (años),Fertilización,Tratamiento,Fertilización (N) (kg/ha.año),Fertilización  (P) (kg/ha.año),Fertilización  (S) (kg/ha.año),Fertilización  (K) (kg/ha.año),Pastoreo,Clausura,Riego,Cantidad riego (mm),Precipitación (mm),Precipitación durante el año de medición (mm/estación de crecimiento),Precipitación promedio mencionada en la fuente (mm),Precip. anual promedio según SMN interpolado (mm/año),Precipitación media anual tomada de geoportal IDESA,Taxonomía de suelo,Metodología/Comentarios,REGION,DOMINIO,UNIDAD FITOGEOGRÁFICA,Código de Unidad de Vegetación,Nombre fisionómico de Unidad de Vegetación,Nombre vulgar de Unidad de Vegetación,Excluidos del análisis
4454,10519,-37.762738,-63.085576,20921,Partido de Puán,BUENOS AIRES,No,Pastura,Pastura,Densidad de siembra,EEA Bordenave,Eragrostis curvula,Eragrostis curvula,Monofítica,2420,,,,2010-2011,2010,2011,1,1,No,Control,0,0,0,0,No,No,No,-,603,,,,696,Haplustol petrocálcico típico,"Densidad de siembra 1500 semillas germinables/m2. 
Dos cortes en total. ",Neotropical,Chaqueno,Provincia Fitogeografica Pampeana,34,Pseudoestepa de mesofitas con matorral serrano,Pampa Austral,
4455,10519,-37.762738,-63.085576,20921,Partido de Puán,BUENOS AIRES,No,Pastura,Pastura,Densidad de siembra,EEA Bordenave,Eragrostis curvula,Eragrostis curvula,Monofítica,1239,,,,2010-2011,2010,2011,1,2,No,Control,0,0,0,0,No,No,No,-,565,,,,696,Haplustol petrocálcico típico,"Densidad de siembra 250 semillas germinables/m2. 
Tres cortes en total. ",Neotropical,Chaqueno,Provincia Fitogeografica Pampeana,34,Pseudoestepa de mesofitas con matorral serrano,Pampa Austral,
4456,10519,-37.762738,-63.085576,20921,Partido de Puán,BUENOS AIRES,No,Pastura,Pastura,Densidad de siembra,EEA Bordenave,Eragrostis curvula,Eragrostis curvula,Monofítica,2648,,,,2010-2011,2010,2011,1,2,No,Control,0,0,0,0,No,No,No,-,565,,,,696,Haplustol petrocálcico típico,"Densidad de siembra 500 semillas germinables/m2. 
Tres cortes en total. ",Neotropical,Chaqueno,Provincia Fitogeografica Pampeana,34,Pseudoestepa de mesofitas con matorral serrano,Pampa Austral,
4457,10519,-37.762738,-63.085576,20921,Partido de Puán,BUENOS AIRES,No,Pastura,Pastura,Densidad de siembra,EEA Bordenave,Eragrostis curvula,Eragrostis curvula,Monofítica,4261,,,,2010-2011,2010,2011,1,2,No,Control,0,0,0,0,No,No,No,-,565,,,,696,Haplustol petrocálcico típico,"Densidad de siembra 750 semillas germinables/m2. 
Tres cortes en total. ",Neotropical,Chaqueno,Provincia Fitogeografica Pampeana,34,Pseudoestepa de mesofitas con matorral serrano,Pampa Austral,
4458,10519,-37.762738,-63.085576,20921,Partido de Puán,BUENOS AIRES,No,Pastura,Pastura,Densidad de siembra,EEA Bordenave,Eragrostis curvula,Eragrostis curvula,Monofítica,4308,,,,2011-2012,2011,2012,1,2,No,Control,0,0,0,0,No,No,No,-,565,,,,696,Haplustol petrocálcico típico,"Densidad de siembra 1500 semillas germinables/m2. 
Tres cortes en total. ",Neotropical,Chaqueno,Provincia Fitogeografica Pampeana,34,Pseudoestepa de mesofitas con matorral serrano,Pampa Austral,
4459,10519,-37.762738,-63.085576,20921,Partido de Puán,BUENOS AIRES,No,Pastura,Pastura,Densidad de siembra,EEA Bordenave,Eragrostis curvula,Eragrostis curvula,Monofítica,1141,,,,2011-2012,2011,2012,1,3,No,Control,0,0,0,0,No,No,No,-,459,,,,696,Haplustol petrocálcico típico,"Densidad de siembra 250 semillas germinables/m2. 
Tres cortes en total. ",Neotropical,Chaqueno,Provincia Fitogeografica Pampeana,34,Pseudoestepa de mesofitas con matorral serrano,Pampa Austral,
4460,10519,-37.762738,-63.085576,20921,Partido de Puán,BUENOS AIRES,No,Pastura,Pastura,Densidad de siembra,EEA Bordenave,Eragrostis curvula,Eragrostis curvula,Monofítica,2485,,,,2011-2012,2011,2012,1,3,No,Control,0,0,0,0,No,No,No,-,459,,,,696,Haplustol petrocálcico típico,"Densidad de siembra 500 semillas germinables/m2. 
Tres cortes en total. ",Neotropical,Chaqueno,Provincia Fitogeografica Pampeana,34,Pseudoestepa de mesofitas con matorral serrano,Pampa Austral,
4461,10519,-37.762738,-63.085576,20921,Partido de Puán,BUENOS AIRES,No,Pastura,Pastura,Densidad de siembra,EEA Bordenave,Eragrostis curvula,Eragrostis curvula,Monofítica,3980,,,,2011-2012,2011,2012,1,3,No,Control,0,0,0,0,No,No,No,-,459,,,,696,Haplustol petrocálcico típico,"Densidad de siembra 750 semillas germinables/m2. 
Tres cortes en total. ",Neotropical,Chaqueno,Provincia Fitogeografica Pampeana,34,Pseudoestepa de mesofitas con matorral serrano,Pampa Austral,
4462,10519,-37.762738,-63.085576,20921,Partido de Puán,BUENOS AIRES,No,Pastura,Pastura,Densidad de siembra,EEA Bordenave,Eragrostis curvula,Eragrostis curvula,Monofítica,3883,,,,2011-2012,2011,2012,1,3,No,Control,0,0,0,0,No,No,No,-,459,,,,696,Haplustol petrocálcico típico,"Densidad de siembra 1500 semillas germinables/m2. 
Tres cortes en total. ",Neotropical,Chaqueno,Provincia Fitogeografica Pampeana,34,Pseudoestepa de mesofitas con matorral serrano,Pampa Austral,
4722,10563,-38.733333,-62.166667,22414,Partido de Bahía Blanca,BUENOS AIRES,No,Pastura,Pastura,"Especie, fertilización",,Eragrostis curvula,Eragrostis curvula,Monofítica,3428,,,,1999-2000,1999,2000,1,3,No,Control,0,0,0,0,No,No,No,-,480.5,,,,671,Ustipsament petrocálcico,,Neotropical,Chaqueno,Provincia Fitogeografica Pampeana,34,Pseudoestepa de mesofitas con matorral serrano,Pampa Austral,
4724,10563,-38.733333,-62.166667,22414,Partido de Bahía Blanca,BUENOS AIRES,No,Pastura,Pastura,"Especie, fertilización",,Eragrostis curvula,Eragrostis curvula,Monofítica,5114,,,,1999-2000,1999,2000,1,3,Sí,Fertilizado,40,0,0,0,No,No,No,-,480.5,,,,671,Ustipsament petrocálcico,,Neotropical,Chaqueno,Provincia Fitogeografica Pampeana,34,Pseudoestepa de mesofitas con matorral serrano,Pampa Austral,
4726,10563,-38.733333,-62.166667,22414,Partido de Bahía Blanca,BUENOS AIRES,No,Pastura,Pastura,"Especie, fertilización",,Eragrostis curvula,Eragrostis curvula,Monofítica,6041,,,,1999-2000,1999,2000,1,3,Sí,Fertilizado,80,0,0,0,No,No,No,-,480.5,,,,671,Ustipsament petrocálcico,,Neotropical,Chaqueno,Provincia Fitogeografica Pampeana,34,Pseudoestepa de mesofitas con matorral serrano,Pampa Austral,
4728,10563,-38.733333,-62.166667,22414,Partido de Bahía Blanca,BUENOS AIRES,No,Pastura,Pastura,"Especie, fertilización",,Eragrostis curvula,Eragrostis curvula,Monofítica,2514,,,,2000-2001,2000,2001,1,4,No,Control,0,0,0,0,No,No,No,-,363.5,,,,671,Ustipsament petrocálcico,,Neotropical,Chaqueno,Provincia Fitogeografica Pampeana,34,Pseudoestepa de mesofitas con matorral serrano,Pampa Austral,
4730,10563,-38.733333,-62.166667,22414,Partido de Bahía Blanca,BUENOS AIRES,No,Pastura,Pastura,"Especie, fertilización",,Eragrostis curvula,Eragrostis curvula,Monofítica,2933,,,,2000-2001,2000,2001,1,4,Sí,Fertilizado,40,0,0,0,No,No,No,-,363.5,,,,671,Ustipsament petrocálcico,,Neotropical,Chaqueno,Provincia Fitogeografica Pampeana,34,Pseudoestepa de mesofitas con matorral serrano,Pampa Austral,
4732,10563,-38.733333,-62.166667,22414,Partido de Bahía Blanca,BUENOS AIRES,No,Pastura,Pastura,"Especie, fertilización",,Eragrostis curvula,Eragrostis curvula,Monofítica,3562,,,,2000-2001,2000,2001,1,4,Sí,Fertilizado,80,0,0,0,No,No,No,-,363.5,,,,671,Ustipsament petrocálcico,,Neotropical,Chaqueno,Provincia Fitogeografica Pampeana,34,Pseudoestepa de mesofitas con matorral serrano,Pampa Austral,
5007,10577,-38.78,-62.63,21671,Partido de Villarino,BUENOS AIRES,Sí,Estepa,Pastizal,-,,Eragrostis curvula,-,-,6910,,,,SD,SD,SD,SD,SD,SD,Control,0,0,0,0,SD,SD,SD,-,,,601,,621,,,Neotropical,Chaqueno,Provincia Fitogeografica del Espinal,22,Bosque de esclerofitas con Prosopis caldenia,Caldenal,
5174,10583,-29.502245,-63.695661,19759,Departamento Ojo de Agua,SANTIAGO DEL ESTERO,No,Pastura,Pastura,"Especie, cultivar (promedio) sitio","Ojo de Agua – Balbuena, sierras Ambargasta",Eragrostis curvula,Eragrostis curvula,Monofítica,3745.5,,4026,,2002-2007,2002,2007,5,1-5,SD,Control,0,0,0,0,SD,SD,SD,SD,,,,,599,,"El trabajo no especifica coordenadas geográficas. Se asumen las coordenadas geográficas de Balbuena, Santiago del Estero",Neotropical,Chaqueno,Provincia Fitogeografica Chaquena,7,Bosque de xerofitas con Schinopsis marginata,Chaco Serrano,
2283,10229,-36.766667,-64.266667,19056,Departamento Toay,LA PAMPA,No,Pastura,Pastura,Especies,,"Eragrostis curvula, Agropyron scabrifolium","Eragrostis curvula, Agropyron scabrifolium",Polifítica,6384,,,,1982-1983,1982,1983,1,SD,No,Control,0,0,0,0,No,SD,No,-,,,,,697,,fuente desconocida,Neotropical,Chaqueno,Provincia Fitogeografica del Espinal,22,Bosque de esclerofitas con Prosopis caldenia,Caldenal,
1968,10214,-38.186111,-62.169722,22411,Partido de Tornquist,BUENOS AIRES,No,Pastura,Pastura,Cultivares,,"Eragrostis curvula, Medicago sativa","Eragrostis curvula, Medicago sativa",Polifítica,12664,,,,1991-1992,1991,1992,1,SD,Sí,Control,0,18,0,0,No,SD,No,-,728.175 DE: 106.32,,,,788,Ustipsament petrocálcico,fuente desconocida,Neotropical,Chaqueno,Provincia Fitogeografica Pampeana,34,Pseudoestepa de mesofitas con matorral serrano,Pampa Austral,
1969,10214,-38.186111,-62.169722,22411,Partido de Tornquist,BUENOS AIRES,No,Pastura,Pastura,Cultivares,,"Eragrostis curvula, Medicago sativa","Eragrostis curvula, Medicago sativa",Polifítica,12842,,,,1991-1992,1991,1992,1,SD,Sí,Control,0,18,0,0,No,SD,No,-,728.175 DE: 106.32,,,,788,Ustipsament petrocálcico,fuente desconocida,Neotropical,Chaqueno,Provincia Fitogeografica Pampeana,34,Pseudoestepa de mesofitas con matorral serrano,Pampa Austral,
1970,10214,-38.186111,-62.169722,22411,Partido de Tornquist,BUENOS AIRES,No,Pastura,Pastura,Cultivares,,"Eragrostis curvula, Medicago sativa","Eragrostis curvula, Medicago sativa",Polifítica,13274,,,,1991-1992,1991,1992,1,SD,Sí,Control,0,18,0,0,No,SD,No,-,728.175 DE: 106.32,,,,788,Ustipsament petrocálcico,fuente desconocida,Neotropical,Chaqueno,Provincia Fitogeografica Pampeana,34,Pseudoestepa de mesofitas con matorral serrano,Pampa Austral,
1971,10214,-38.186111,-62.169722,22411,Partido de Tornquist,BUENOS AIRES,No,Pastura,Pastura,Cultivares,,"Eragrostis curvula, Medicago sativa","Eragrostis curvula, Medicago sativa",Polifítica,11874,,,,1991-1992,1991,1992,1,SD,Sí,Control,0,18,0,0,No,SD,No,-,728.175 DE: 106.32,,,,788,Ustipsament petrocálcico,fuente desconocida,Neotropical,Chaqueno,Provincia Fitogeografica Pampeana,34,Pseudoestepa de mesofitas con matorral serrano,Pampa Austral,
1972,10214,-38.186111,-62.169722,22411,Partido de Tornquist,BUENOS AIRES,No,Pastura,Pastura,Cultivares,,"Eragrostis curvula, Medicago sativa","Eragrostis curvula, Medicago sativa",Polifítica,12892,,,,1991-1992,1991,1992,1,SD,Sí,Control,0,18,0,0,No,SD,No,-,728.175 DE: 106.32,,,,788,Ustipsament petrocálcico,fuente desconocida,Neotropical,Chaqueno,Provincia Fitogeografica Pampeana,34,Pseudoestepa de mesofitas con matorral serrano,Pampa Austral,
1973,10214,-38.186111,-62.169722,22411,Partido de Tornquist,BUENOS AIRES,No,Pastura,Pastura,Cultivares,,"Eragrostis curvula, Medicago sativa","Eragrostis curvula, Medicago sativa",Polifítica,12429,,,,1991-1992,1991,1992,1,SD,Sí,Control,0,18,0,0,No,SD,No,-,728.175 DE: 106.32,,,,788,Ustipsament petrocálcico,fuente desconocida,Neotropical,Chaqueno,Provincia Fitogeografica Pampeana,34,Pseudoestepa de mesofitas con matorral serrano,Pampa Austral,
1974,10214,-38.186111,-62.169722,22411,Partido de Tornquist,BUENOS AIRES,No,Pastura,Pastura,Cultivares,,"Eragrostis curvula, Medicago sativa","Eragrostis curvula, Medicago sativa",Polifítica,13222,,,,1991-1992,1991,1992,1,SD,Sí,Control,0,18,0,0,No,SD,No,-,728.175 DE: 106.32,,,,788,Ustipsament petrocálcico,fuente desconocida,Neotropical,Chaqueno,Provincia Fitogeografica Pampeana,34,Pseudoestepa de mesofitas con matorral serrano,Pampa Austral,
1975,10214,-38.186111,-62.169722,22411,Partido de Tornquist,BUENOS AIRES,No,Pastura,Pastura,Cultivares,,"Eragrostis curvula, Medicago sativa","Eragrostis curvula, Medicago sativa",Polifítica,12978,,,,1991-1992,1991,1992,1,SD,Sí,Control,0,18,0,0,No,SD,No,-,728.175 DE: 106.32,,,,788,Ustipsament petrocálcico,fuente desconocida,Neotropical,Chaqueno,Provincia Fitogeografica Pampeana,34,Pseudoestepa de mesofitas con matorral serrano,Pampa Austral,
